id,sequence,task,choices,response,domain,response_type,group
BJ6LlX5,35,All;tutors;packers/Some not;butchers;packers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|No;tutors;butchers|No;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|NVC,Some not;butchers;tutors,syllogistic,single-choice,a
BJ6LlX5,36,Some not;models;clerks/All;managers;models,All;clerks;managers|All;managers;clerks|Some;clerks;managers|Some;managers;clerks|No;clerks;managers|No;managers;clerks|Some not;clerks;managers|Some not;managers;clerks|NVC,All;clerks;managers,syllogistic,single-choice,a
BJ6LlX5,37,Some;chemists;sailors/All;sailors;potters,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,Some not;potters;chemists,syllogistic,single-choice,a
BJ6LlX5,38,No;lawyers;hunters/No;athletes;lawyers,All;hunters;athletes|All;athletes;hunters|Some;hunters;athletes|Some;athletes;hunters|No;hunters;athletes|No;athletes;hunters|Some not;hunters;athletes|Some not;athletes;hunters|NVC,No;hunters;athletes,syllogistic,single-choice,a
BJ6LlX5,39,Some not;jugglers;barbers/All;jugglers;investors,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|No;barbers;investors|No;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|NVC,Some not;investors;barbers,syllogistic,single-choice,a
BJ6LlX5,40,No;tutors;butchers/Some;butchers;packers,All;tutors;packers|All;packers;tutors|Some;tutors;packers|Some;packers;tutors|No;tutors;packers|No;packers;tutors|Some not;tutors;packers|Some not;packers;tutors|NVC,Some not;packers;tutors,syllogistic,single-choice,a
BJ6LlX5,41,All;linguists;divers/All;carpenters;divers,All;linguists;carpenters|All;carpenters;linguists|Some;linguists;carpenters|Some;carpenters;linguists|No;linguists;carpenters|No;carpenters;linguists|Some not;linguists;carpenters|Some not;carpenters;linguists|NVC,No;linguists;carpenters,syllogistic,single-choice,a
BJ6LlX5,42,Some not;counselors;joggers/All;riders;joggers,All;counselors;riders|All;riders;counselors|Some;counselors;riders|Some;riders;counselors|No;counselors;riders|No;riders;counselors|Some not;counselors;riders|Some not;riders;counselors|NVC,Some;counselors;riders,syllogistic,single-choice,a
BJ6LlX5,43,No;writers;hikers/Some;drivers;hikers,All;writers;drivers|All;drivers;writers|Some;writers;drivers|Some;drivers;writers|No;writers;drivers|No;drivers;writers|Some not;writers;drivers|Some not;drivers;writers|NVC,No;drivers;writers,syllogistic,single-choice,a
BJ6LlX5,44,Some;cashiers;poets/Some not;cashiers;waiters,All;poets;waiters|All;waiters;poets|Some;poets;waiters|Some;waiters;poets|No;poets;waiters|No;waiters;poets|Some not;poets;waiters|Some not;waiters;poets|NVC,Some;waiters;poets,syllogistic,single-choice,a
BJ6LlX5,45,Some not;miners;skaters/Some;poets;miners,All;skaters;poets|All;poets;skaters|Some;skaters;poets|Some;poets;skaters|No;skaters;poets|No;poets;skaters|Some not;skaters;poets|Some not;poets;skaters|NVC,Some not;poets;skaters,syllogistic,single-choice,a
BJ6LlX5,46,No;surfers;planners/No;surfers;artists,All;planners;artists|All;artists;planners|Some;planners;artists|Some;artists;planners|No;planners;artists|No;artists;planners|Some not;planners;artists|Some not;artists;planners|NVC,Some not;artists;planners,syllogistic,single-choice,a
BJ6LlX5,47,Some not;tellers;doctors/Some;climbers;doctors,All;tellers;climbers|All;climbers;tellers|Some;tellers;climbers|Some;climbers;tellers|No;tellers;climbers|No;climbers;tellers|Some not;tellers;climbers|Some not;climbers;tellers|NVC,Some;tellers;climbers,syllogistic,single-choice,a
BJ6LlX5,48,No;workers;actors/Some;painters;workers,All;actors;painters|All;painters;actors|Some;actors;painters|Some;painters;actors|No;actors;painters|No;painters;actors|Some not;actors;painters|Some not;painters;actors|NVC,Some not;painters;actors,syllogistic,single-choice,a
BJ6LlX5,49,No;buyers;students/All;cyclists;students,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|NVC,No;buyers;cyclists,syllogistic,single-choice,a
BJ6LlX5,50,All;bankers;teachers/All;bankers;golfers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|No;teachers;golfers|No;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|NVC,All;golfers;teachers,syllogistic,single-choice,a
BJ6LlX5,51,Some;porters;brewers/Some;porters;judges,All;brewers;judges|All;judges;brewers|Some;brewers;judges|Some;judges;brewers|No;brewers;judges|No;judges;brewers|Some not;brewers;judges|Some not;judges;brewers|NVC,Some;judges;brewers,syllogistic,single-choice,a
BJ6LlX5,52,Some not;chemists;sailors/Some not;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,All;potters;chemists,syllogistic,single-choice,a
BJ6LlX5,53,No;boxers;typists/Some not;dancers;boxers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|No;typists;dancers|No;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|NVC,All;dancers;typists,syllogistic,single-choice,a
BJ6LlX5,54,All;judges;brewers/Some;brewers;porters,All;judges;porters|All;porters;judges|Some;judges;porters|Some;porters;judges|No;judges;porters|No;porters;judges|Some not;judges;porters|Some not;porters;judges|NVC,Some;judges;porters,syllogistic,single-choice,a
BJ6LlX5,55,All;cleaners;auditors/All;auditors;painters,All;cleaners;painters|All;painters;cleaners|Some;cleaners;painters|Some;painters;cleaners|No;cleaners;painters|No;painters;cleaners|Some not;cleaners;painters|Some not;painters;cleaners|NVC,Some;cleaners;painters,syllogistic,single-choice,a
BJ6LlX5,56,Some;secretaries;agents/Some;brokers;secretaries,All;agents;brokers|All;brokers;agents|Some;agents;brokers|Some;brokers;agents|No;agents;brokers|No;brokers;agents|Some not;agents;brokers|Some not;brokers;agents|NVC,Some;brokers;agents,syllogistic,single-choice,a
BJ6LlX5,57,No;poets;miners/No;skaters;miners,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,All;poets;skaters,syllogistic,single-choice,a
BJ6LlX5,58,All;architects;designers/Some;trainers;architects,All;designers;trainers|All;trainers;designers|Some;designers;trainers|Some;trainers;designers|No;designers;trainers|No;trainers;designers|Some not;designers;trainers|Some not;trainers;designers|NVC,Some;designers;trainers,syllogistic,single-choice,a
BJ6LlX5,59,Some;trainers;architects/Some not;designers;architects,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|No;trainers;designers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|NVC,Some;trainers;designers,syllogistic,single-choice,a
BJ6LlX5,60,Some;mayors;swimmers/Some not;cooks;mayors,All;swimmers;cooks|All;cooks;swimmers|Some;swimmers;cooks|Some;cooks;swimmers|No;swimmers;cooks|No;cooks;swimmers|Some not;swimmers;cooks|Some not;cooks;swimmers|NVC,No;cooks;swimmers,syllogistic,single-choice,a
BJ6LlX5,61,Some not;engineers;campers/Some;engineers;fencers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|No;campers;fencers|No;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|NVC,No;fencers;campers,syllogistic,single-choice,a
BJ6LlX5,62,Some not;mayors;swimmers/No;swimmers;cooks,All;mayors;cooks|All;cooks;mayors|Some;mayors;cooks|Some;cooks;mayors|No;mayors;cooks|No;cooks;mayors|Some not;mayors;cooks|Some not;cooks;mayors|NVC,Some;mayors;cooks,syllogistic,single-choice,a
BYZBON0,0,Some not;pilots;singers/No;tailors;pilots,All;singers;tailors|All;tailors;singers|Some;singers;tailors|Some;tailors;singers|No;singers;tailors|No;tailors;singers|Some not;singers;tailors|Some not;tailors;singers|NVC,Some;tailors;singers,syllogistic,single-choice,a
BYZBON0,1,All;artists;planners/Some not;planners;surfers,All;artists;surfers|All;surfers;artists|Some;artists;surfers|Some;surfers;artists|No;artists;surfers|No;surfers;artists|Some not;artists;surfers|Some not;surfers;artists|NVC,Some not;artists;surfers,syllogistic,single-choice,a
BYZBON0,2,No;teachers;bankers/Some not;teachers;golfers,All;bankers;golfers|All;golfers;bankers|Some;bankers;golfers|Some;golfers;bankers|No;bankers;golfers|No;golfers;bankers|Some not;bankers;golfers|Some not;golfers;bankers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,3,No;engineers;campers/All;fencers;engineers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|No;campers;fencers|No;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|NVC,No;fencers;campers,syllogistic,single-choice,a
BYZBON0,4,No;students;cyclists/Some;buyers;cyclists,All;students;buyers|All;buyers;students|Some;students;buyers|Some;buyers;students|No;students;buyers|No;buyers;students|Some not;students;buyers|Some not;buyers;students|NVC,No;students;buyers,syllogistic,single-choice,a
BYZBON0,5,No;auditors;cleaners/No;auditors;painters,All;cleaners;painters|All;painters;cleaners|Some;cleaners;painters|Some;painters;cleaners|No;cleaners;painters|No;painters;cleaners|Some not;cleaners;painters|Some not;painters;cleaners|NVC,NVC,syllogistic,single-choice,a
BYZBON0,6,Some;boxers;actuaries/Some;opticians;boxers,All;actuaries;opticians|All;opticians;actuaries|Some;actuaries;opticians|Some;opticians;actuaries|No;actuaries;opticians|No;opticians;actuaries|Some not;actuaries;opticians|Some not;opticians;actuaries|NVC,NVC,syllogistic,single-choice,a
BYZBON0,7,Some;opticians;boxers/No;opticians;actuaries,All;boxers;actuaries|All;actuaries;boxers|Some;boxers;actuaries|Some;actuaries;boxers|No;boxers;actuaries|No;actuaries;boxers|Some not;boxers;actuaries|Some not;actuaries;boxers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,8,No;golfers;teachers/Some;teachers;bankers,All;golfers;bankers|All;bankers;golfers|Some;golfers;bankers|Some;bankers;golfers|No;golfers;bankers|No;bankers;golfers|Some not;golfers;bankers|Some not;bankers;golfers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,9,Some not;mayors;swimmers/No;mayors;cooks,All;swimmers;cooks|All;cooks;swimmers|Some;swimmers;cooks|Some;cooks;swimmers|No;swimmers;cooks|No;cooks;swimmers|Some not;swimmers;cooks|Some not;cooks;swimmers|NVC,Some not;swimmers;cooks,syllogistic,single-choice,a
BYZBON0,10,Some;sculptors;gamblers/All;sculptors;bakers,All;gamblers;bakers|All;bakers;gamblers|Some;gamblers;bakers|Some;bakers;gamblers|No;gamblers;bakers|No;bakers;gamblers|Some not;gamblers;bakers|Some not;bakers;gamblers|NVC,Some;bakers;gamblers,syllogistic,single-choice,a
BYZBON0,11,Some;tutors;packers/No;butchers;tutors,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,12,All;sailors;potters/Some not;chemists;potters,All;sailors;chemists|All;chemists;sailors|Some;sailors;chemists|Some;chemists;sailors|No;sailors;chemists|No;chemists;sailors|Some not;sailors;chemists|Some not;chemists;sailors|NVC,Some not;chemists;sailors,syllogistic,single-choice,a
BYZBON0,13,All;planners;artists/No;surfers;artists,All;planners;surfers|All;surfers;planners|Some;planners;surfers|Some;surfers;planners|No;planners;surfers|No;surfers;planners|Some not;planners;surfers|Some not;surfers;planners|NVC,All;surfers;planners,syllogistic,single-choice,a
BYZBON0,14,All;counselors;riders/No;counselors;joggers,All;riders;joggers|All;joggers;riders|Some;riders;joggers|Some;joggers;riders|No;riders;joggers|No;joggers;riders|Some not;riders;joggers|Some not;joggers;riders|NVC,NVC,syllogistic,single-choice,a
BYZBON0,15,Some not;tutors;packers/Some not;butchers;packers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|No;tutors;butchers|No;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|NVC,NVC,syllogistic,single-choice,a
BYZBON0,16,All;designers;trainers/All;trainers;architects,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|No;designers;architects|No;architects;designers|Some not;designers;architects|Some not;architects;designers|NVC,All;designers;architects,syllogistic,single-choice,a
BYZBON0,17,All;editors;florists/Some;soldiers;florists,All;editors;soldiers|All;soldiers;editors|Some;editors;soldiers|Some;soldiers;editors|No;editors;soldiers|No;soldiers;editors|Some not;editors;soldiers|Some not;soldiers;editors|NVC,Some;soldiers;editors,syllogistic,single-choice,a
BYZBON0,18,No;poets;miners/Some;poets;skaters,All;miners;skaters|All;skaters;miners|Some;miners;skaters|Some;skaters;miners|No;miners;skaters|No;skaters;miners|Some not;miners;skaters|Some not;skaters;miners|NVC,No;miners;skaters,syllogistic,single-choice,a
BYZBON0,19,Some not;nurses;drillers/All;nurses;actors,All;drillers;actors|All;actors;drillers|Some;drillers;actors|Some;actors;drillers|No;drillers;actors|No;actors;drillers|Some not;drillers;actors|Some not;actors;drillers|NVC,Some;drillers;actors,syllogistic,single-choice,a
BYZBON0,20,No;pilots;tailors/All;pilots;singers,All;tailors;singers|All;singers;tailors|Some;tailors;singers|Some;singers;tailors|No;tailors;singers|No;singers;tailors|Some not;tailors;singers|Some not;singers;tailors|NVC,NVC,syllogistic,single-choice,a
BYZBON0,21,No;students;cyclists/All;buyers;cyclists,All;students;buyers|All;buyers;students|Some;students;buyers|Some;buyers;students|No;students;buyers|No;buyers;students|Some not;students;buyers|Some not;buyers;students|NVC,No;students;buyers,syllogistic,single-choice,a
BYZBON0,22,Some not;skaters;miners/Some;poets;skaters,All;miners;poets|All;poets;miners|Some;miners;poets|Some;poets;miners|No;miners;poets|No;poets;miners|Some not;miners;poets|Some not;poets;miners|NVC,Some not;poets;miners,syllogistic,single-choice,a
BYZBON0,23,All;soldiers;florists/Some not;soldiers;editors,All;florists;editors|All;editors;florists|Some;florists;editors|Some;editors;florists|No;florists;editors|No;editors;florists|Some not;florists;editors|Some not;editors;florists|NVC,Some not;florists;editors,syllogistic,single-choice,a
BYZBON0,24,Some;assistants;farmers/Some not;scholars;assistants,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,25,No;lifeguards;dentists/Some not;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|NVC,Some not;plumbers;lifeguards,syllogistic,single-choice,a
BYZBON0,26,Some;managers;models/Some not;clerks;models,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|No;managers;clerks|No;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|NVC,Some not;managers;clerks,syllogistic,single-choice,a
BYZBON0,27,All;barbers;jugglers/All;investors;jugglers,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|No;barbers;investors|No;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|NVC,All;barbers;investors,syllogistic,single-choice,a
BYZBON0,28,No;typists;boxers/All;boxers;dancers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|No;typists;dancers|No;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|NVC,No;typists;dancers,syllogistic,single-choice,a
BYZBON0,29,No;farmers;assistants/No;assistants;scholars,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,No;scholars;farmers,syllogistic,single-choice,a
BYZBON0,30,All;sculptors;bakers/All;gamblers;sculptors,All;bakers;gamblers|All;gamblers;bakers|Some;bakers;gamblers|Some;gamblers;bakers|No;bakers;gamblers|No;gamblers;bakers|Some not;bakers;gamblers|Some not;gamblers;bakers|NVC,All;bakers;gamblers,syllogistic,single-choice,a
BYZBON0,31,Some not;lifeguards;dentists/Some;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|NVC,Some;lifeguards;plumbers,syllogistic,single-choice,a
BYZBON0,32,Some;workers;painters/Some not;workers;actors,All;painters;actors|All;actors;painters|Some;painters;actors|Some;actors;painters|No;painters;actors|No;actors;painters|Some not;painters;actors|Some not;actors;painters|NVC,NVC,syllogistic,single-choice,a
BYZBON0,33,No;jugglers;investors/No;barbers;jugglers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|No;investors;barbers|No;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|NVC,NVC,syllogistic,single-choice,a
BYZBON0,34,Some;divers;carpenters/Some;carpenters;linguists,All;divers;linguists|All;linguists;divers|Some;divers;linguists|Some;linguists;divers|No;divers;linguists|No;linguists;divers|Some not;divers;linguists|Some not;linguists;divers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,35,Some not;writers;hikers/Some not;drivers;writers,All;hikers;drivers|All;drivers;hikers|Some;hikers;drivers|Some;drivers;hikers|No;hikers;drivers|No;drivers;hikers|Some not;hikers;drivers|Some not;drivers;hikers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,36,All;hunters;lawyers/Some;hunters;athletes,All;lawyers;athletes|All;athletes;lawyers|Some;lawyers;athletes|Some;athletes;lawyers|No;lawyers;athletes|No;athletes;lawyers|Some not;lawyers;athletes|Some not;athletes;lawyers|NVC,Some;lawyers;athletes,syllogistic,single-choice,a
BYZBON0,37,All;cleaners;painters/Some;auditors;cleaners,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|No;painters;auditors|No;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|NVC,Some;painters;auditors,syllogistic,single-choice,a
BYZBON0,38,Some not;writers;hikers/All;drivers;writers,All;hikers;drivers|All;drivers;hikers|Some;hikers;drivers|Some;drivers;hikers|No;hikers;drivers|No;drivers;hikers|Some not;hikers;drivers|Some not;drivers;hikers|NVC,Some not;drivers;hikers,syllogistic,single-choice,a
BYZBON0,39,Some;workers;painters/Some not;painters;actors,All;workers;actors|All;actors;workers|Some;workers;actors|Some;actors;workers|No;workers;actors|No;actors;workers|Some not;workers;actors|Some not;actors;workers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,40,No;porters;judges/Some not;judges;brewers,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|No;porters;brewers|No;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|NVC,NVC,syllogistic,single-choice,a
BYZBON0,41,All;boxers;typists/All;boxers;dancers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|No;typists;dancers|No;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|NVC,All;typists;dancers,syllogistic,single-choice,a
BYZBON0,42,All;scientists;chefs/No;runners;scientists,All;chefs;runners|All;runners;chefs|Some;chefs;runners|Some;runners;chefs|No;chefs;runners|No;runners;chefs|Some not;chefs;runners|Some not;runners;chefs|NVC,No;runners;chefs,syllogistic,single-choice,a
BYZBON0,43,Some not;waiters;cashiers/All;cashiers;poets,All;waiters;poets|All;poets;waiters|Some;waiters;poets|Some;poets;waiters|No;waiters;poets|No;poets;waiters|Some not;waiters;poets|Some not;poets;waiters|NVC,NVC,syllogistic,single-choice,a
BYZBON0,44,Some;brewers;porters/All;judges;porters,All;brewers;judges|All;judges;brewers|Some;brewers;judges|Some;judges;brewers|No;brewers;judges|No;judges;brewers|Some not;brewers;judges|Some not;judges;brewers|NVC,Some;brewers;judges,syllogistic,single-choice,a
BYZBON0,45,No;novelists;travelers/Some not;analysts;novelists,All;travelers;analysts|All;analysts;travelers|Some;travelers;analysts|Some;analysts;travelers|No;travelers;analysts|No;analysts;travelers|Some not;travelers;analysts|Some not;analysts;travelers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,46,Some;runners;scientists/No;scientists;chefs,All;runners;chefs|All;chefs;runners|Some;runners;chefs|Some;chefs;runners|No;runners;chefs|No;chefs;runners|Some not;runners;chefs|Some not;chefs;runners|NVC,Some not;runners;chefs,syllogistic,single-choice,a
BYZBON0,47,Some;skaters;therapists/Some;skaters;climbers,All;therapists;climbers|All;climbers;therapists|Some;therapists;climbers|Some;climbers;therapists|No;therapists;climbers|No;climbers;therapists|Some not;therapists;climbers|Some not;climbers;therapists|NVC,NVC,syllogistic,single-choice,a
BYZBON0,48,Some;secretaries;brokers/All;brokers;agents,All;secretaries;agents|All;agents;secretaries|Some;secretaries;agents|Some;agents;secretaries|No;secretaries;agents|No;agents;secretaries|Some not;secretaries;agents|Some not;agents;secretaries|NVC,Some;secretaries;agents,syllogistic,single-choice,a
BYZBON0,49,Some;designers;trainers/All;architects;designers,All;trainers;architects|All;architects;trainers|Some;trainers;architects|Some;architects;trainers|No;trainers;architects|No;architects;trainers|Some not;trainers;architects|Some not;architects;trainers|NVC,Some;architects;trainers,syllogistic,single-choice,a
BYZBON0,50,No;climbers;doctors/Some;tellers;climbers,All;doctors;tellers|All;tellers;doctors|Some;doctors;tellers|Some;tellers;doctors|No;doctors;tellers|No;tellers;doctors|Some not;doctors;tellers|Some not;tellers;doctors|NVC,Some not;tellers;doctors,syllogistic,single-choice,a
BYZBON0,51,Some not;fencers;engineers/No;campers;engineers,All;fencers;campers|All;campers;fencers|Some;fencers;campers|Some;campers;fencers|No;fencers;campers|No;campers;fencers|Some not;fencers;campers|Some not;campers;fencers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,52,Some not;climbers;doctors/Some not;doctors;tellers,All;climbers;tellers|All;tellers;climbers|Some;climbers;tellers|Some;tellers;climbers|No;climbers;tellers|No;tellers;climbers|Some not;climbers;tellers|Some not;tellers;climbers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,53,Some;secretaries;brokers/No;agents;brokers,All;secretaries;agents|All;agents;secretaries|Some;secretaries;agents|Some;agents;secretaries|No;secretaries;agents|No;agents;secretaries|Some not;secretaries;agents|Some not;agents;secretaries|NVC,Some not;secretaries;agents,syllogistic,single-choice,a
BYZBON0,54,All;mayors;swimmers/Some;swimmers;cooks,All;mayors;cooks|All;cooks;mayors|Some;mayors;cooks|Some;cooks;mayors|No;mayors;cooks|No;cooks;mayors|Some not;mayors;cooks|Some not;cooks;mayors|NVC,Some;mayors;cooks,syllogistic,single-choice,a
BYZBON0,55,No;divers;carpenters/No;linguists;carpenters,All;divers;linguists|All;linguists;divers|Some;divers;linguists|Some;linguists;divers|No;divers;linguists|No;linguists;divers|Some not;divers;linguists|Some not;linguists;divers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,56,Some not;actors;nurses/Some not;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,NVC,syllogistic,single-choice,a
BYZBON0,57,Some;managers;models/Some;clerks;models,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|No;managers;clerks|No;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|NVC,NVC,syllogistic,single-choice,a
BYZBON0,58,Some not;sailors;potters/All;chemists;potters,All;sailors;chemists|All;chemists;sailors|Some;sailors;chemists|Some;chemists;sailors|No;sailors;chemists|No;chemists;sailors|Some not;sailors;chemists|Some not;chemists;sailors|NVC,Some not;sailors;chemists,syllogistic,single-choice,a
BYZBON0,59,Some not;riders;counselors/Some;riders;joggers,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|No;counselors;joggers|No;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|NVC,NVC,syllogistic,single-choice,a
BYZBON0,60,Some not;therapists;climbers/Some;climbers;skaters,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,NVC,syllogistic,single-choice,a
BYZBON0,61,All;analysts;novelists/No;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,No;analysts;travelers,syllogistic,single-choice,a
BYZBON0,62,All;lawyers;athletes/Some not;hunters;lawyers,All;athletes;hunters|All;hunters;athletes|Some;athletes;hunters|Some;hunters;athletes|No;athletes;hunters|No;hunters;athletes|Some not;athletes;hunters|Some not;hunters;athletes|NVC,Some not;hunters;athletes,syllogistic,single-choice,a
BYZBON0,63,Some not;cashiers;waiters/No;waiters;poets,All;cashiers;poets|All;poets;cashiers|Some;cashiers;poets|Some;poets;cashiers|No;cashiers;poets|No;poets;cashiers|Some not;cashiers;poets|Some not;poets;cashiers|NVC,NVC,syllogistic,single-choice,a
E9AYoV7,0,Some not;editors;soldiers/Some;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,Some;soldiers;florists,syllogistic,single-choice,a
E9AYoV7,1,Some;scientists;chefs/All;scientists;runners,All;chefs;runners|All;runners;chefs|Some;chefs;runners|Some;runners;chefs|No;chefs;runners|No;runners;chefs|Some not;chefs;runners|Some not;runners;chefs|NVC,Some;chefs;runners,syllogistic,single-choice,a
E9AYoV7,2,All;opticians;boxers/Some not;actuaries;boxers,All;opticians;actuaries|All;actuaries;opticians|Some;opticians;actuaries|Some;actuaries;opticians|No;opticians;actuaries|No;actuaries;opticians|Some not;opticians;actuaries|Some not;actuaries;opticians|NVC,Some not;actuaries;opticians,syllogistic,single-choice,a
E9AYoV7,3,All;models;managers/All;clerks;managers,All;models;clerks|All;clerks;models|Some;models;clerks|Some;clerks;models|No;models;clerks|No;clerks;models|Some not;models;clerks|Some not;clerks;models|NVC,All;clerks;models,syllogistic,single-choice,a
E9AYoV7,4,All;poets;cashiers/All;cashiers;waiters,All;poets;waiters|All;waiters;poets|Some;poets;waiters|Some;waiters;poets|No;poets;waiters|No;waiters;poets|Some not;poets;waiters|Some not;waiters;poets|NVC,All;poets;waiters,syllogistic,single-choice,a
E9AYoV7,5,All;tutors;packers/Some not;packers;butchers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|No;tutors;butchers|No;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|NVC,Some not;tutors;butchers,syllogistic,single-choice,a
E9AYoV7,6,No;analysts;travelers/Some not;analysts;novelists,All;travelers;novelists|All;novelists;travelers|Some;travelers;novelists|Some;novelists;travelers|No;travelers;novelists|No;novelists;travelers|Some not;travelers;novelists|Some not;novelists;travelers|NVC,Some;novelists;travelers,syllogistic,single-choice,a
E9AYoV7,7,Some;typists;dancers/No;typists;boxers,All;dancers;boxers|All;boxers;dancers|Some;dancers;boxers|Some;boxers;dancers|No;dancers;boxers|No;boxers;dancers|Some not;dancers;boxers|Some not;boxers;dancers|NVC,NVC,syllogistic,single-choice,a
E9AYoV7,8,No;travelers;analysts/No;travelers;novelists,All;analysts;novelists|All;novelists;analysts|Some;analysts;novelists|Some;novelists;analysts|No;analysts;novelists|No;novelists;analysts|Some not;analysts;novelists|Some not;novelists;analysts|NVC,NVC,syllogistic,single-choice,a
